ID,prompt,model,repeat,relation_index,argument_index,status,argument,lemma,decision,POS_evidence_json,premise,hypothesis
3181701312.jpg#2r1e,lasha,google/gemma-3-4b-it,3,3,1,valid,take a nap,take a nap,absent,[],A man takes a nap on the sidewalk in a busy city.,Someone is asleep on a sidewalk.
3181701312.jpg#2r1e,lasha,google/gemma-3-4b-it,3,3,2,valid,be asleep,be asleep,absent,[],A man takes a nap on the sidewalk in a busy city.,Someone is asleep on a sidewalk.
3182517887.jpg#1r1e,lasha,google/gemma-3-4b-it,3,1,1,valid,man,man,unchanged,"[{""sentence"":""premise"",""span"":""man"",""pos_tags"":[""NN""]},{""sentence"":""hypothesis"",""span"":""man"",""pos_tags"":[""NN""]}]",A man with a tattoo is wearing sunglasses while holding a small boy.,There is a man with body art who is holding a young person.
3182517887.jpg#1r1e,lasha,google/gemma-3-4b-it,3,1,2,valid,person,person,unchanged,"[{""sentence"":""hypothesis"",""span"":""person"",""pos_tags"":[""NN""]}]",A man with a tattoo is wearing sunglasses while holding a small boy.,There is a man with body art who is holding a young person.
3182517887.jpg#1r1e,lasha,google/gemma-3-4b-it,3,2,1,valid,small boy,small boy,unchanged,"[{""sentence"":""premise"",""span"":""small boy"",""pos_tags"":[""JJ"",""NN""]}]",A man with a tattoo is wearing sunglasses while holding a small boy.,There is a man with body art who is holding a young person.
3182517887.jpg#1r1e,lasha,google/gemma-3-4b-it,3,2,2,valid,young person,young person,unchanged,"[{""sentence"":""hypothesis"",""span"":""young person"",""pos_tags"":[""JJ"",""NN""]}]",A man with a tattoo is wearing sunglasses while holding a small boy.,There is a man with body art who is holding a young person.
3182517887.jpg#1r1e,lasha,google/gemma-3-4b-it,3,3,1,valid,tattoo,tattoo,unchanged,"[{""sentence"":""premise"",""span"":""tattoo"",""pos_tags"":[""NN""]}]",A man with a tattoo is wearing sunglasses while holding a small boy.,There is a man with body art who is holding a young person.
3182517887.jpg#1r1e,lasha,google/gemma-3-4b-it,3,3,2,valid,body art,body art,unchanged,"[{""sentence"":""hypothesis"",""span"":""body art"",""pos_tags"":[""JJ"",""NN""]}]",A man with a tattoo is wearing sunglasses while holding a small boy.,There is a man with body art who is holding a young person.
320199844.jpg#0r1e,lasha,google/gemma-3-4b-it,3,1,1,valid,santa claus costume,santa claus costume,unchanged,"[{""sentence"":""premise"",""span"":""Santa Claus costume"",""pos_tags"":[""NNP"",""NNP"",""NN""]}]",A man in a Santa Claus costume is sitting on a wooden chair holding a microphone and a stringed instrument.,The man is wearing a costume.
320199844.jpg#0r1e,lasha,google/gemma-3-4b-it,3,1,2,valid,costume,costume,unchanged,"[{""sentence"":""premise"",""span"":""costume"",""pos_tags"":[""NN""]},{""sentence"":""hypothesis"",""span"":""costume"",""pos_tags"":[""NN""]}]",A man in a Santa Claus costume is sitting on a wooden chair holding a microphone and a stringed instrument.,The man is wearing a costume.
3208032657.jpg#2r1e,lasha,google/gemma-3-4b-it,3,1,1,valid,powerwashing,powerwash,changed,"[{""sentence"":""premise"",""span"":""powerwashing"",""pos_tags"":[""VBG""]}]",A person powerwashing stairs leading down to a pool.,a person washes stairs
3208032657.jpg#2r1e,lasha,google/gemma-3-4b-it,3,1,2,valid,wash,wash,absent,[],A person powerwashing stairs leading down to a pool.,a person washes stairs
3232994074.jpg#4r1e,lasha,google/gemma-3-4b-it,3,1,1,valid,child,child,unchanged,"[{""sentence"":""premise"",""span"":""child"",""pos_tags"":[""JJ""]}]",A man and child working on a puzzle.,An adult and a kid are engaged in an activity.
3232994074.jpg#4r1e,lasha,google/gemma-3-4b-it,3,1,2,valid,kid,kid,unchanged,"[{""sentence"":""hypothesis"",""span"":""kid"",""pos_tags"":[""NN""]}]",A man and child working on a puzzle.,An adult and a kid are engaged in an activity.
3232994074.jpg#4r1e,lasha,google/gemma-3-4b-it,3,2,1,valid,man,man,unchanged,"[{""sentence"":""premise"",""span"":""man"",""pos_tags"":[""NN""]}]",A man and child working on a puzzle.,An adult and a kid are engaged in an activity.
3232994074.jpg#4r1e,lasha,google/gemma-3-4b-it,3,2,2,valid,adult,adult,unchanged,"[{""sentence"":""hypothesis"",""span"":""adult"",""pos_tags"":[""NN""]}]",A man and child working on a puzzle.,An adult and a kid are engaged in an activity.
3246724744.jpg#0r1e,lasha,google/gemma-3-4b-it,3,1,1,valid,beach,beach,unchanged,"[{""sentence"":""premise"",""span"":""beach"",""pos_tags"":[""NN""]},{""sentence"":""hypothesis"",""span"":""beach"",""pos_tags"":[""NN""]}]",A young woman wearing a black shirt and black shorts jumps in the air at the beach.,A women in black at the beach.
3246724744.jpg#0r1e,lasha,google/gemma-3-4b-it,3,1,2,valid,at the beach,at the beach,unchanged,"[{""sentence"":""premise"",""span"":""at the beach"",""pos_tags"":[""IN"",""DT"",""NN""]},{""sentence"":""hypothesis"",""span"":""at the beach"",""pos_tags"":[""IN"",""DT"",""NN""]}]",A young woman wearing a black shirt and black shorts jumps in the air at the beach.,A women in black at the beach.
3246724744.jpg#0r1e,lasha,google/gemma-3-4b-it,3,2,1,valid,black shirt,black shirt,unchanged,"[{""sentence"":""premise"",""span"":""black shirt"",""pos_tags"":[""JJ"",""NN""]}]",A young woman wearing a black shirt and black shorts jumps in the air at the beach.,A women in black at the beach.
3246724744.jpg#0r1e,lasha,google/gemma-3-4b-it,3,2,2,valid,black,black,unchanged,"[{""sentence"":""premise"",""span"":""black"",""pos_tags"":[""JJ""]},{""sentence"":""premise"",""span"":""black"",""pos_tags"":[""JJ""]},{""sentence"":""hypothesis"",""span"":""black"",""pos_tags"":[""JJ""]}]",A young woman wearing a black shirt and black shorts jumps in the air at the beach.,A women in black at the beach.
3246724744.jpg#0r1e,lasha,google/gemma-3-4b-it,3,3,1,valid,black shorts,black short,changed,"[{""sentence"":""premise"",""span"":""black shorts"",""pos_tags"":[""JJ"",""NNS""]}]",A young woman wearing a black shirt and black shorts jumps in the air at the beach.,A women in black at the beach.
3246724744.jpg#0r1e,lasha,google/gemma-3-4b-it,3,3,2,valid,black,black,unchanged,"[{""sentence"":""premise"",""span"":""black"",""pos_tags"":[""JJ""]},{""sentence"":""premise"",""span"":""black"",""pos_tags"":[""JJ""]},{""sentence"":""hypothesis"",""span"":""black"",""pos_tags"":[""JJ""]}]",A young woman wearing a black shirt and black shorts jumps in the air at the beach.,A women in black at the beach.
3246724744.jpg#0r1e,lasha,google/gemma-3-4b-it,3,4,1,valid,young woman,young woman,unchanged,"[{""sentence"":""premise"",""span"":""young woman"",""pos_tags"":[""JJ"",""NN""]}]",A young woman wearing a black shirt and black shorts jumps in the air at the beach.,A women in black at the beach.
3246724744.jpg#0r1e,lasha,google/gemma-3-4b-it,3,4,2,valid,woman,woman,unchanged,"[{""sentence"":""premise"",""span"":""woman"",""pos_tags"":[""NN""]}]",A young woman wearing a black shirt and black shorts jumps in the air at the beach.,A women in black at the beach.
3250,lasha,google/gemma-3-4b-it,3,1,1,valid,placing,place,changed,"[{""sentence"":""premise"",""span"":""placing"",""pos_tags"":[""VBG""]}]",A woman is placing two eggs into a pot of water,A woman is putting two eggs into a pot of water
3250,lasha,google/gemma-3-4b-it,3,1,2,valid,putting,put,changed,"[{""sentence"":""hypothesis"",""span"":""putting"",""pos_tags"":[""VBG""]}]",A woman is placing two eggs into a pot of water,A woman is putting two eggs into a pot of water
3250,lasha,google/gemma-3-4b-it,3,2,1,valid,two eggs,two egg,changed,"[{""sentence"":""premise"",""span"":""two eggs"",""pos_tags"":[""CD"",""NNS""]},{""sentence"":""hypothesis"",""span"":""two eggs"",""pos_tags"":[""CD"",""NNS""]}]",A woman is placing two eggs into a pot of water,A woman is putting two eggs into a pot of water
3250,lasha,google/gemma-3-4b-it,3,2,2,valid,two eggs,two egg,changed,"[{""sentence"":""premise"",""span"":""two eggs"",""pos_tags"":[""CD"",""NNS""]},{""sentence"":""hypothesis"",""span"":""two eggs"",""pos_tags"":[""CD"",""NNS""]}]",A woman is placing two eggs into a pot of water,A woman is putting two eggs into a pot of water
326456451.jpg#4r1e,lasha,google/gemma-3-4b-it,3,1,1,valid,rottweiler,rottweiler,unchanged,"[{""sentence"":""premise"",""span"":""rottweiler"",""pos_tags"":[""NN""]}]",A rottweiler running.,An animal is running.
326456451.jpg#4r1e,lasha,google/gemma-3-4b-it,3,1,2,valid,animal,animal,unchanged,"[{""sentence"":""hypothesis"",""span"":""animal"",""pos_tags"":[""NN""]}]",A rottweiler running.,An animal is running.
326456451.jpg#4r1e,lasha,google/gemma-3-4b-it,3,2,1,valid,running,running,ambiguous,"[{""sentence"":""premise"",""span"":""running"",""pos_tags"":[""NN""]},{""sentence"":""hypothesis"",""span"":""running"",""pos_tags"":[""VBG""]}]",A rottweiler running.,An animal is running.
326456451.jpg#4r1e,lasha,google/gemma-3-4b-it,3,2,2,valid,run,run,absent,[],A rottweiler running.,An animal is running.
3375549004.jpg#4r1e,lasha,google/gemma-3-4b-it,3,1,1,valid,carrying,carry,changed,"[{""sentence"":""premise"",""span"":""carrying"",""pos_tags"":[""VBG""]},{""sentence"":""hypothesis"",""span"":""carrying"",""pos_tags"":[""VBG""]}]",Men walk in line carrying things.,"While carrying their load, the men walked one behind the other."
3375549004.jpg#4r1e,lasha,google/gemma-3-4b-it,3,1,2,valid,hold,hold,absent,[],Men walk in line carrying things.,"While carrying their load, the men walked one behind the other."
3375549004.jpg#4r1e,lasha,google/gemma-3-4b-it,3,2,1,valid,walk,walk,unchanged,"[{""sentence"":""premise"",""span"":""walk"",""pos_tags"":[""NN""]}]",Men walk in line carrying things.,"While carrying their load, the men walked one behind the other."
3375549004.jpg#4r1e,lasha,google/gemma-3-4b-it,3,2,2,valid,move,move,absent,[],Men walk in line carrying things.,"While carrying their load, the men walked one behind the other."
3383037991.jpg#3r1e,lasha,google/gemma-3-4b-it,3,1,1,valid,bed,bed,unchanged,"[{""sentence"":""premise"",""span"":""bed"",""pos_tags"":[""NN""]},{""sentence"":""hypothesis"",""span"":""bed"",""pos_tags"":[""NN""]}]",A dog looks content sitting on a bed after ripping up some paper,a dog sitting on a bed after ripping up paper.
3383037991.jpg#3r1e,lasha,google/gemma-3-4b-it,3,1,2,valid,furniture,furniture,absent,[],A dog looks content sitting on a bed after ripping up some paper,a dog sitting on a bed after ripping up paper.
3383037991.jpg#3r1e,lasha,google/gemma-3-4b-it,3,2,1,valid,dog,dog,unchanged,"[{""sentence"":""premise"",""span"":""dog"",""pos_tags"":[""NN""]},{""sentence"":""hypothesis"",""span"":""dog"",""pos_tags"":[""NN""]}]",A dog looks content sitting on a bed after ripping up some paper,a dog sitting on a bed after ripping up paper.
3383037991.jpg#3r1e,lasha,google/gemma-3-4b-it,3,2,2,valid,animal,animal,absent,[],A dog looks content sitting on a bed after ripping up some paper,a dog sitting on a bed after ripping up paper.
3383037991.jpg#3r1e,lasha,google/gemma-3-4b-it,3,3,1,valid,ripping up,rip up,changed,"[{""sentence"":""premise"",""span"":""ripping up"",""pos_tags"":[""VBG"",""RP""]},{""sentence"":""hypothesis"",""span"":""ripping up"",""pos_tags"":[""VBG"",""RP""]}]",A dog looks content sitting on a bed after ripping up some paper,a dog sitting on a bed after ripping up paper.
3383037991.jpg#3r1e,lasha,google/gemma-3-4b-it,3,3,2,valid,destroy,destroy,absent,[],A dog looks content sitting on a bed after ripping up some paper,a dog sitting on a bed after ripping up paper.
3383037991.jpg#3r1e,lasha,google/gemma-3-4b-it,3,4,1,valid,sitting,sit,changed,"[{""sentence"":""premise"",""span"":""sitting"",""pos_tags"":[""VBG""]},{""sentence"":""hypothesis"",""span"":""sitting"",""pos_tags"":[""VBG""]}]",A dog looks content sitting on a bed after ripping up some paper,a dog sitting on a bed after ripping up paper.
3383037991.jpg#3r1e,lasha,google/gemma-3-4b-it,3,4,2,valid,stay,stay,absent,[],A dog looks content sitting on a bed after ripping up some paper,a dog sitting on a bed after ripping up paper.
342289865.jpg#1r1e,lasha,google/gemma-3-4b-it,3,1,1,valid,blue jeans,blue jean,changed,"[{""sentence"":""premise"",""span"":""blue jeans"",""pos_tags"":[""JJ"",""NNS""]}]",Man in brown and red checkered button up shirt and blue jeans makes a male and female laugh.,A person in casual clothing is causing two others to be merry.
342289865.jpg#1r1e,lasha,google/gemma-3-4b-it,3,1,2,valid,casual clothing,casual clothing,unchanged,"[{""sentence"":""hypothesis"",""span"":""casual clothing"",""pos_tags"":[""JJ"",""NN""]}]",Man in brown and red checkered button up shirt and blue jeans makes a male and female laugh.,A person in casual clothing is causing two others to be merry.
342289865.jpg#1r1e,lasha,google/gemma-3-4b-it,3,2,1,valid,brown and red checkered button up shirt,brown and red checker button up shirt,changed,"[{""sentence"":""premise"",""span"":""brown and red checkered button up shirt"",""pos_tags"":[""JJ"",""CC"",""JJ"",""VBD"",""NN"",""RP"",""NN""]}]",Man in brown and red checkered button up shirt and blue jeans makes a male and female laugh.,A person in casual clothing is causing two others to be merry.
342289865.jpg#1r1e,lasha,google/gemma-3-4b-it,3,2,2,valid,casual clothing,casual clothing,unchanged,"[{""sentence"":""hypothesis"",""span"":""casual clothing"",""pos_tags"":[""JJ"",""NN""]}]",Man in brown and red checkered button up shirt and blue jeans makes a male and female laugh.,A person in casual clothing is causing two others to be merry.
342289865.jpg#1r1e,lasha,google/gemma-3-4b-it,3,3,1,valid,makes laugh,makes laugh,absent,[],Man in brown and red checkered button up shirt and blue jeans makes a male and female laugh.,A person in casual clothing is causing two others to be merry.
342289865.jpg#1r1e,lasha,google/gemma-3-4b-it,3,3,2,valid,causes to be merry,causes to be merry,absent,[],Man in brown and red checkered button up shirt and blue jeans makes a male and female laugh.,A person in casual clothing is causing two others to be merry.
342289865.jpg#1r1e,lasha,google/gemma-3-4b-it,3,4,1,valid,man,man,unchanged,"[{""sentence"":""premise"",""span"":""Man"",""pos_tags"":[""NN""]}]",Man in brown and red checkered button up shirt and blue jeans makes a male and female laugh.,A person in casual clothing is causing two others to be merry.
342289865.jpg#1r1e,lasha,google/gemma-3-4b-it,3,4,2,valid,person,person,unchanged,"[{""sentence"":""hypothesis"",""span"":""person"",""pos_tags"":[""NN""]}]",Man in brown and red checkered button up shirt and blue jeans makes a male and female laugh.,A person in casual clothing is causing two others to be merry.
3424908564.jpg#1r1e,lasha,google/gemma-3-4b-it,3,1,1,valid,red-hair,red-hair,ambiguous,"[{""sentence"":""premise"",""span"":""red-hair"",""pos_tags"":[""NN""]},{""sentence"":""hypothesis"",""span"":""red-hair"",""pos_tags"":[""JJ""]}]",A woman with red-hair and wearing a black tank top and short jeans shorts appears to be yelling.,A woman with red-hair screams.
3424908564.jpg#1r1e,lasha,google/gemma-3-4b-it,3,1,2,valid,red hair,red hair,absent,[],A woman with red-hair and wearing a black tank top and short jeans shorts appears to be yelling.,A woman with red-hair screams.
3424908564.jpg#1r1e,lasha,google/gemma-3-4b-it,3,2,1,valid,yelling,yell,changed,"[{""sentence"":""premise"",""span"":""yelling"",""pos_tags"":[""VBG""]}]",A woman with red-hair and wearing a black tank top and short jeans shorts appears to be yelling.,A woman with red-hair screams.
3424908564.jpg#1r1e,lasha,google/gemma-3-4b-it,3,2,2,valid,scream,scream,absent,[],A woman with red-hair and wearing a black tank top and short jeans shorts appears to be yelling.,A woman with red-hair screams.
3426144752.jpg#0r1e,lasha,google/gemma-3-4b-it,3,1,1,valid,blond-haired,blond-haired,unchanged,"[{""sentence"":""premise"",""span"":""blond-haired"",""pos_tags"":[""JJ""]}]",The blond-haired and blue eyed child holds the wooden airplane in his hands.,A child is playing with a toy airplane.
3426144752.jpg#0r1e,lasha,google/gemma-3-4b-it,3,1,2,valid,blond,blond,absent,[],The blond-haired and blue eyed child holds the wooden airplane in his hands.,A child is playing with a toy airplane.
3426144752.jpg#0r1e,lasha,google/gemma-3-4b-it,3,2,1,valid,blue eyed,blue eye,changed,"[{""sentence"":""premise"",""span"":""blue eyed"",""pos_tags"":[""JJ"",""VBN""]}]",The blond-haired and blue eyed child holds the wooden airplane in his hands.,A child is playing with a toy airplane.
3426144752.jpg#0r1e,lasha,google/gemma-3-4b-it,3,2,2,valid,eyed,eye,changed,"[{""sentence"":""premise"",""span"":""eyed"",""pos_tags"":[""VBN""]}]",The blond-haired and blue eyed child holds the wooden airplane in his hands.,A child is playing with a toy airplane.
3426144752.jpg#0r1e,lasha,google/gemma-3-4b-it,3,3,1,valid,child,child,unchanged,"[{""sentence"":""premise"",""span"":""child"",""pos_tags"":[""NN""]},{""sentence"":""hypothesis"",""span"":""child"",""pos_tags"":[""NN""]}]",The blond-haired and blue eyed child holds the wooden airplane in his hands.,A child is playing with a toy airplane.
3426144752.jpg#0r1e,lasha,google/gemma-3-4b-it,3,3,2,valid,person,person,absent,[],The blond-haired and blue eyed child holds the wooden airplane in his hands.,A child is playing with a toy airplane.
